"CODUSU";"NRO_HOGAR";"REALIZADA";"ANO4";"TRIMESTRE";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"II1";"II2";"II7";"II8";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4"
"TQRMNOPTSHMNKRCDEIHJF00176243";1;1;2006;2;44;"N";0;182;4;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;2900;"9";"9";"7";NA;"9";NA;966.67;"9";"9";"7";NA;"9";NA;195;2;0;1;3;0;0
"TQRMNOQQXHMNKRCDEIHJF00176245";1;1;2006;2;44;"N";0;182;3;1;2;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;500;"2";"2";"1";NA;"2";NA;500;"6";"7";"5";NA;"7";NA;175;1;0;98;0;0;0
"TQRMNOPTWHLMKSCDEIHJF00180042";1;1;2006;2;44;"N";0;112;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;4;2;2;4200;"10";"10";"9";NA;"10";NA;1050;"9";"9";"8";NA;"9";NA;107;2;0;98;0;0;0
"TQRMNORRPHLLLQCDEIHJF00180036";1;1;2006;2;44;"N";0;114;3;2;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;3400;"10";"10";"8";NA;"10";NA;1700;"10";"10";"9";NA;"10";NA;115;2;0;98;0;0;0
"TQRMNOPXWHMMKPCDEIHJF00180077";1;1;2006;2;44;"N";0;191;3;1;4;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;0;"00";"00";"00";NA;"00";NA;0;"00";"00";"00";NA;"00";NA;167;1;0;98;0;0;0
"TQRMNOPRWHMMKPCDEIHJF00176231";1;1;2006;2;44;"N";0;191;4;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2200;"8";"9";"6";NA;"9";NA;2200;"10";"10";"10";NA;"10";NA;192;97;0;98;0;0;0
"TQRMNOQRSHLMKSCDEIHJF00180044";1;1;2006;2;44;"N";0;112;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;2650;"9";"9";"7";NA;"9";NA;883.33;"9";"9";"7";NA;"9";NA;109;1;2;98;0;0;0
"TQRMNOPYUHJNKOCDEIHJF00225746";1;1;2006;2;44;"N";0;158;3;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;2;2;0;2;2300;"8";"9";"7";NA;"9";NA;1150;"9";"10";"8";NA;"10";NA;167;2;0;98;0;0;0
"TQRMNORQXHJNKOCDEIHJF00225748";1;1;2006;2;44;"N";0;158;4;3;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;6;3;3;5300;"10";"10";"10";NA;"10";NA;883.33;"9";"9";"7";NA;"9";NA;158;2;1;98;0;0;0
"TQRMNOPQWHJNKOCDEIHJF00225745";1;1;2006;2;44;"N";0;158;4;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;7200;"10";"10";"10";NA;"10";NA;2400;"10";"10";"10";NA;"10";NA;177;2;3;1;0;0;0
"TQRMNORRSHJNKOCDEIHJF00225749";1;1;2006;2;44;"N";0;158;3;2;5;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;0;2;0;"00";"00";"00";NA;"00";NA;0;"00";"00";"00";NA;"00";NA;162;1;0;97;0;0;0
"TQRMNOQXVHJNKOCDEIHJF00225747";1;1;2006;2;44;"N";0;158;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;0;5;4700;"10";"10";"9";NA;"10";NA;940;"9";"9";"7";NA;"9";NA;176;1;4;98;0;0;0
"TQRMNOQVPHLLKOCDEIHJF00180021";1;1;2006;2;44;"N";0;126;4;3;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;6;2;4;2418;"9";"9";"7";NA;"9";NA;403;"5";"6";"4";NA;"6";NA;115;1;2;3;4;0;0
"TQRMNOPXPHJLKQCDEIHJF00225723";1;1;2006;2;44;"N";0;119;3;3;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;2000;"8";"8";"6";NA;"8";NA;666.67;"8";"8";"6";NA;"8";NA;110;1;0;98;0;0;0
"TQRMNOSRQHLLKOCDEIHJF00180023";1;1;2006;2;44;"N";0;126;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;2;3;4400;"10";"10";"9";NA;"10";NA;880;"9";"9";"7";NA;"9";NA;142;1;2;97;0;0;0
