"CODUSU";"NRO_HOGAR";"ANO4";"TRIMESTRE";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"PONDIH";"DECCF_R";"DECIF_R";"REALIZADA";"II1";"II2";"II7";"II8";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"IPCF"
"TQRMNORVTHLNKNCDEGGFB00017722";1;2004;2;42;"S";10;378;0;"12";"12";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;0
"TQRMNORQWHLNKNCDEGGFB00017721";1;2004;2;42;"S";10;378;632;"7";"9";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;1690;422.5
"TQRMNOQWWHLNKNCDEGGFB00017720";1;2004;2;42;"S";10;378;605;"9";"8";1;4;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1229;614.5
"TQRMNOTRVHLNKNCDEGGFB00017727";1;2004;2;42;"S";10;378;503;"5";"7";1;4;3;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;1140;228
"TQRMNOPWQHLNKNCDEGGFB00017719";1;2004;2;42;"S";10;378;521;"2";"3";1;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;1;1;2;2;2;5;1;4;490;98
"TQRMNOSPPHLNKNCDEGGFB00017723";1;2004;2;42;"S";10;378;0;"12";"12";1;4;1;1;1;1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;6;2;4;0;0
"TQRMNORVRHMPKQCDEGGFB00024727";2;2004;2;42;"S";10;634;669;"1";"1";1;2;2;6;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;6;0;6;30;5
"TQRMNOPTUHMLLLCDEGGFB00024595";1;2004;2;42;"S";10;439;672;"6";"4";1;3;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;0;2;600;300
"TQRMNOPYXHMLLLCDEGGFB00024596";2;2004;2;42;"S";10;439;497;"3";"5";1;4;3;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;5;1;4;700;140
"TQRMNOQSUHMLLLCDEGGFB00024597";1;2004;2;42;"S";10;439;849;"7";"9";1;4;3;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;1950;390
"TQRMNOQWQHMLLLCDEGGFB00024598";1;2004;2;42;"S";10;439;645;"6";"7";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;3;0;3;950;316.67
"TQRMNOTTUHMLLLCDEGGFB00024603";1;2004;2;42;"S";10;439;755;"4";"4";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;550;183.33
"TQRMNOTSRHMLLLCDEGGFB00024602";1;2004;2;42;"S";10;439;519;"10";"9";1;4;1;3;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1930;1930
"TQRMNORQSHMLLLCDEGGFB00024599";1;2004;2;42;"S";10;439;641;"6";"8";1;5;4;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;5;0;5;1440;288
"TQRMNORYTHMLLLCDEGGFB00024601";1;2004;2;42;"S";10;439;0;"12";"12";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;0;0
"TQRMNOQVPHKMMLCDEGGFB00024463";1;2004;2;42;"S";10;311;481;"3";"6";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;5;2;3;800;160
"TQRMNOQXVHKMMLCDEGGFB00024464";1;2004;2;42;"S";10;311;376;"4";"6";1;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;1;4;900;180
"TQRMNOQPSHKLLMCDEGGFB00024435";1;2004;2;42;"S";10;288;403;"3";"6";1;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;766;153.2
"TQRMNOQRTHKLLMCDEGGFB00024436";1;2004;2;42;"S";10;288;583;"8";"9";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;0;4;2100;525
"TQRMNOQWWHKLLMCDEGGFB00147787";1;2004;2;42;"S";10;288;555;"00";"00";1;3;2;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;5;1;4;0;0
"TQRMNORPWHKLLMCDEGGFB00024437";1;2004;2;42;"S";10;288;495;"7";"9";1;4;3;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;5;1;4;1820;364
"TQRMNORTUHKLLMCDEGGFB00024438";1;2004;2;42;"S";10;288;444;"2";"1";1;5;1;1;1;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;245;122.5
"TQRMNORWVHKLLMCDEGGFB00024439";1;2004;2;42;"S";10;288;482;"4";"4";1;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;504;168
"TQRMNOQUTHLOKNCDEGGFB00017754";1;2004;2;42;"S";10;295;0;"12";"12";1;3;2;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;1;2;2;2;2;0;2;0;0
"TQRMNOQXYHLOKNCDEGGFB00017755";1;2004;2;42;"S";10;295;479;"1";"1";1;4;3;1;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;2;1;2;2;2;2;4;1;3;250;62.5
"TQRMNORRPHLOKNCDEGGFB00017756";1;2004;2;42;"S";10;295;341;"1";"2";1;3;3;6;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;7;3;4;280;40
"TQRMNORTVHLOKNCDEGGFB00017757";1;2004;2;42;"S";10;295;423;"6";"6";1;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;910;303.33
"TQRMNOPQPHJNLQCDEGGFB00147718";1;2004;2;42;"S";10;418;0;"12";"12";1;4;3;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;6;2;4;0;0
"TQRMNOPRTHJNLQCDEGGFB00147719";1;2004;2;42;"S";10;418;0;"12";"12";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;0;0
"TQRMNOPUUHJNLQCDEGGFB00147720";1;2004;2;42;"S";10;418;644;"1";"1";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;98;19.6
"TQRMNOPRXHLMKMCDEGGFB00017676";1;2004;2;42;"S";10;405;558;"8";"6";1;2;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;0;2;945;472.5
"TQRMNOPUWHLMKMCDEGGFB00017677";1;2004;2;42;"S";10;405;0;"12";"12";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;0;0
"TQRMNORPYHKMMLCDEGGFB00024465";1;2004;2;42;"S";10;311;425;"9";"9";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;2200;733.33
"TQRMNORSTHKMMLCDEGGFB00024466";1;2004;2;42;"S";10;311;0;"12";"12";1;1;1;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;0;0
"TQRMNORUVHKKKMCDEGGFB00024401";2;2004;2;42;"S";10;351;453;"10";"7";1;1;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1000;1000
"TQRMNOQVTHKKKMCDEGGFB00024400";1;2004;2;42;"S";10;351;0;"12";"12";1;3;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;0
"TQRMNOQPXHKKKMCDEGGFB00024399";1;2004;2;42;"S";10;351;0;"12";"12";1;5;4;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;0;0
"TQRMNORPSHKKKMCDEGGFB00147781";1;2004;2;42;"S";10;351;0;"12";"12";1;3;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;0
"TQRMNOSUYHKKKMCDEGGFB00024402";1;2004;2;42;"S";10;351;532;"10";"7";1;2;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;960;960
"TQRMNOTYTHJOMLCDEGGFB00147778";1;2004;2;42;"S";10;510;605;"2";"2";1;3;2;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;375;93.75
"TQRMNOTYWHJOMLCDEGGFB00147779";1;2004;2;42;"S";10;510;793;"1";"1";1;4;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;11;4;7;200;18.18
"TQRMNOUPWHJOMLCDEGGFB00147780";1;2004;2;42;"S";10;510;612;"2";"5";1;5;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;2;4;700;116.67
"TQRMNOPTSHMMLSCDEGGFB00024629";1;2004;2;42;"S";10;319;451;"3";"3";1;3;2;6;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;500;166.67
"TQRMNOPWRHMMLSCDEGGFB00024630";1;2004;2;42;"S";10;319;344;"3";"3";1;5;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;400;133.33
"TQRMNOQPWHMMLSCDEGGFB00024631";1;2004;2;42;"S";10;319;427;"1";"3";1;4;3;6;1;1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;7;2;5;420;60
"TQRMNOQTVHMMLSCDEGGFB00024632";1;2004;2;42;"S";10;319;383;"4";"6";1;4;3;1;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;850;212.5
"TQRMNOQTXHMMLSCDEGGFB00024633";1;2004;2;42;"S";10;319;413;"10";"9";1;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1850;1850
"TQRMNORPXHMMLSCDEGGFB00024634";1;2004;2;42;"S";10;319;455;"9";"8";1;4;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;1200;600
"TQRMNORSXHMMLSCDEGGFB00024635";1;2004;2;42;"S";10;319;495;"3";"4";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;590;147.5
"TQRMNOSWUHLNLMCDEGGFB00017733";1;2004;2;42;"S";10;334;600;"4";"8";1;3;2;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;7;1;6;1172;167.43
"TQRMNOTPRHLNLMCDEGGFB00147808";2;2004;2;42;"S";10;334;436;"9";"10";1;2;2;3;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;2500;625
"TQRMNOPUVHMMLQCDEGGFB00024620";1;2004;2;42;"S";10;310;550;"6";"7";1;3;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1140;285
"TQRMNOSSTHMMLQCDEGGFB00024627";1;2004;2;42;"S";10;310;367;"4";"1";1;4;3;1;1;1;2;2;2;2;2;2;2;2;1;1;2;2;2;1;2;2;2;1;1;2;2;2;1;0;1;180;180
"TQRMNOQSTHMMLQCDEGGFB00024622";1;2004;2;42;"S";10;310;444;"6";"9";1;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;1650;275
"TQRMNOPYSHMMLQCDEGGFB00024621";1;2004;2;42;"S";10;310;419;"6";"8";1;3;2;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4;0;4;1225;306.25
"TQRMNOSTUHKMMOCDEGGFB00024474";1;2004;2;42;"S";10;0;NA;NA;NA;2;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"TQRMNOSTUHKMMOCDEGGFB00024474";2;2004;2;42;"S";10;317;302;"00";"00";1;0;0;0;0;0;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;0
"TQRMNORVQHJNLQCDEGGFB00147727";1;2004;2;42;"S";10;418;508;"6";"2";1;2;1;6;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;300;300
"TQRMNORQUHKOKMCDEGGFB00024509";1;2004;2;42;"S";10;318;257;"1";"2";1;3;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;3;2;300;60
"TQRMNOPRQHLKKNCDEGGFB00017637";1;2004;2;42;"S";10;355;0;"12";"12";1;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;2;4;0;4;0;0
"TQRMNOPYYHLKKNCDEGGFB00017639";1;2004;2;42;"S";10;355;602;"10";"7";1;3;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1100;1100
"TQRMNOSPTHLMKMCDEGGFB00147804";1;2004;2;42;"S";10;405;443;"7";"2";1;1;1;3;1;3;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;345;345
"TQRMNOSPSHLOKNCDEGGFB00017758";1;2004;2;42;"S";10;295;338;"1";"2";1;1;1;6;2;3;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;3;4;360;51.43
"TQRMNOSQRHLOKNCDEGGFB00017759";1;2004;2;42;"S";10;295;341;"4";"6";1;1;1;6;1;3;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;5;2;3;860;172
"TQRMNOSSPHLOKNCDEGGFB00017760";1;2004;2;42;"S";10;295;356;"4";"5";1;1;1;6;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4;2;2;740;185
"TQRMNOQUUHJNKQCDEGGFB00147704";1;2004;2;42;"S";10;332;0;"12";"12";1;5;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;0
"TQRMNOSTWHJNKQCDEGGFB00147705";1;2004;2;42;"S";10;332;0;"12";"12";1;2;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;3;1;2;0;0
"TQRMNOPPTHMLLLCDEGGFB00024594";1;2004;2;42;"S";10;439;636;"00";"00";1;3;1;1;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;0;1;0;0
"TQRMNORVTHMLLLCDEGGFB00024600";1;2004;2;42;"S";10;439;0;"12";"12";1;3;2;6;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;0;0
"TQRMNOQTSHMOLOCDEGGFB00024710";1;2004;2;42;"S";10;382;523;"3";"2";1;3;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;300;150
"TQRMNOPXXHLOLLCDEGGFB00017770";1;2004;2;42;"S";10;304;420;"7";"5";1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;0;2;750;375
"TQRMNOTVYHJOMLCDEGGFB00147777";1;2004;2;42;"S";10;510;587;"4";"1";1;3;1;1;1;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;200;200
"TQRMNOPQXHJOMLCDEGGFB00147771";1;2004;2;42;"S";10;510;624;"2";"1";1;2;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;240;120
"TQRMNOPVYHJOMLCDEGGFB00147772";1;2004;2;42;"S";10;510;806;"3";"7";1;4;3;3;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;6;0;6;990;165
"TQRMNOQPPHJOMLCDEGGFB00147773";1;2004;2;42;"S";10;510;956;"3";"6";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;800;160
"TQRMNOSSXHJOMLCDEGGFB00147774";1;2004;2;42;"S";10;510;0;"12";"12";1;1;1;1;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;5;3;2;0;0
"TQRMNOTSTHJOMLCDEGGFB00147775";1;2004;2;42;"S";10;510;594;"4";"5";1;2;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;650;216.67
"TQRMNOTUUHJOMLCDEGGFB00147776";1;2004;2;42;"S";10;510;712;"5";"5";1;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;3;0;3;725;241.67
"TQRMNOQVXHLNLMCDEGGFB00147807";1;2004;2;42;"S";10;334;0;"12";"12";1;3;2;1;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;0;0
"TQRMNORYSHLNLMCDEGGFB00017730";1;2004;2;42;"S";10;334;492;"3";"2";1;3;3;1;1;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;310;155
"TQRMNOSRUHLNLMCDEGGFB00017731";1;2004;2;42;"S";10;334;631;"5";"7";1;3;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;4;0;4;1050;262.5
"TQRMNOSVUHLNLMCDEGGFB00017732";1;2004;2;42;"S";10;334;627;"7";"9";1;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1700;425
"TQRMNORUSHJNLQCDEGGFB00147726";1;2004;2;42;"S";10;418;632;"4";"4";1;3;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;550;183.33
"TQRMNOQXXHJNLQCDEGGFB00147725";1;2004;2;42;"S";10;418;0;"12";"12";1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;0;2;0;0
"TQRMNOPYPHLMKMCDEGGFB00017678";1;2004;2;42;"S";10;405;457;"3";"6";1;2;2;5;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;7;2;5;900;128.57
"TQRMNOQPYHLMKMCDEGGFB00017679";1;2004;2;42;"S";10;405;570;"4";"4";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;600;200
"TQRMNOQSUHLMKMCDEGGFB00017680";1;2004;2;42;"S";10;405;0;"12";"12";1;2;2;4;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;0;0
"TQRMNORUSHMMLQCDEGGFB00024625";1;2004;2;42;"S";10;310;427;"2";"1";1;2;2;1;1;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;240;120
"TQRMNORQRHMMLQCDEGGFB00024624";1;2004;2;42;"S";10;310;521;"8";"10";1;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;4;0;4;2250;562.5
"TQRMNORYSHMMLQCDEGGFB00024626";1;2004;2;42;"S";10;310;561;"9";"9";1;4;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;3;0;3;1910;636.67
"TQRMNOQVXHLMKMCDEGGFB00147803";2;2004;2;42;"S";10;405;449;"7";"2";1;1;1;3;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;350;350
"TQRMNORPWHLMKMCDEGGFB00017681";1;2004;2;42;"S";10;405;0;"12";"12";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;0
"TQRMNORSWHLMKMCDEGGFB00017682";1;2004;2;42;"S";10;405;584;"1";"1";1;3;3;9;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;6;3;3;250;41.67
"TQRMNORUQHLMKMCDEGGFB00017683";1;2004;2;42;"S";10;405;675;"7";"9";1;5;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;1550;387.5
"TQRMNOQWSHJNLQCDEGGFB00147724";1;2004;2;42;"S";10;418;0;"12";"12";1;3;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;8;1;7;0;0
"TQRMNOQUWHJNLQCDEGGFB00147723";1;2004;2;42;"S";10;418;718;"2";"2";1;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;3;0;3;330;110
"TQRMNOQRWHJNLQCDEGGFB00147722";1;2004;2;42;"S";10;418;617;"2";"3";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;6;0;6;500;83.33
"TQRMNOPXWHJNLQCDEGGFB00147721";1;2004;2;42;"S";10;418;0;"12";"12";1;4;2;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;0;2;0;0
"TQRMNOPQRHJLKSCDEGGFB00147636";1;2004;2;42;"S";10;289;469;"9";"8";1;4;3;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1200;600
"TQRMNOPSSHJLKSCDEGGFB00147637";1;2004;2;42;"S";10;289;450;"8";"8";1;4;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1450;483.33
"TQRMNOPUVHJLKSCDEGGFB00147638";1;2004;2;42;"S";10;289;0;"12";"12";1;3;2;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;0
"TQRMNOPXPHJLKSCDEGGFB00147639";1;2004;2;42;"S";10;289;523;"7";"10";1;3;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;1;6;2700;385.71
"TQRMNOQPTHJLKSCDEGGFB00147640";1;2004;2;42;"S";10;289;0;"12";"12";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;4;1;3;0;0
"TQRMNORQVHJLKSCDEGGFB00147645";1;2004;2;42;"S";10;289;0;"12";"12";1;6;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;0
"TQRMNOQRXHJLKSCDEGGFB00147641";1;2004;2;42;"S";10;289;420;"6";"4";1;3;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;600;300
"TQRMNOQUPHJLKSCDEGGFB00147642";1;2004;2;42;"S";10;289;402;"6";"2";1;3;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;300;300
"TQRMNOQWWHJLKSCDEGGFB00147643";1;2004;2;42;"S";10;289;688;"4";"8";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;1;5;1250;208.33
"TQRMNOQYVHJLKSCDEGGFB00147644";1;2004;2;42;"S";10;289;419;"10";"8";1;4;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1450;1450
"TQRMNOQYTHJMLTCDEGGFB00147679";1;2004;2;42;"S";10;306;399;"6";"2";1;4;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;325;325
"TQRMNORWVHMMLSCDEGGFB00024636";1;2004;2;42;"S";10;319;483;"7";"6";1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;800;400
"TQRMNOSWTHMMLQCDEGGFB00024628";1;2004;2;42;"S";10;310;0;"12";"12";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;0;3;0;0
"TQRMNOPSUHLNLMCDEGGFB00017729";1;2004;2;42;"S";10;334;0;"12";"12";1;1;1;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;0;0
"TQSMNORQTHJMKRCDEGGFB00147663";1;2004;2;42;"S";10;294;311;"10";"6";1;1;1;5;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;916;916
"TQRMNOQTPHINLNCDEGNFJ00025030";1;2004;2;44;"N";0;254;320;"1";"1";1;2;2;6;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;150;37.5
"TQRMNOSPSHINLNCDEGNFJ00025032";1;2004;2;44;"N";0;254;0;"12";"12";1;4;4;1;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;0;0
"TQRMNORTSHINLNCDEGNFJ00025031";1;2004;2;44;"N";0;254;317;"3";"1";1;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;150;150
"TQRMNOQXTHIOKQCDEGNFJ00148041";1;2004;2;44;"N";0;227;183;"5";"3";1;1;1;3;1;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;465;232.5
